stock_code,company_name,year,standards_score,assurance_score,metrics_score,total_score
002462,嘉事堂,2023,0,0,1,1
002465,海格通信,2016,1,0,1,2
002465,海格通信,2017,1,0,1,2
002465,海格通信,2018,1,0,1,2
002465,海格通信,2019,1,0,1,2
002465,海格通信,2020,1,0,1,2
002465,海格通信,2021,0,0,1,1
002465,海格通信,2022,1,0,1,2
002465,海格通信,2023,1,0,1,2
002466,天齐锂业,2016,0,0,1,1
002466,天齐锂业,2017,0,0,1,1
002466,天齐锂业,2018,0,0,1,1
002466,天齐锂业,2019,0,0,1,1
002466,天齐锂业,2020,0,0,1,1
002466,天齐锂业,2021,0,0,1,1
002466,天齐锂业,2022,0,0,1,1
002466,天齐锂业,2023,0,0,1,1
002468,申通快递,2017,1,0,1,2
002468,申通快递,2018,1,0,1,2
002468,申通快递,2019,1,0,1,2
002468,申通快递,2020,0,0,1,1
002468,申通快递,2021,0,0,1,1
002468,申通快递,2022,0,0,1,1
002468,申通快递,2023,1,1,1,3
002470,ST金正,2015,1,0,1,2
002470,ST金正,2016,1,0,1,2
002470,ST金正,2017,1,0,1,2
002470,ST金正,2018,1,0,1,2
002472,双环传动,2022,1,1,1,3
002474,榕基软件,2015,0,0,1,1
002474,榕基软件,2016,0,0,0,0
002474,榕基软件,2017,0,0,1,1
002474,榕基软件,2018,1,0,1,2
002474,榕基软件,2019,1,0,1,2
002474,榕基软件,2020,1,0,1,2
002474,榕基软件,2021,1,0,1,2
002474,榕基软件,2022,1,0,1,2
002474,榕基软件,2023,1,0,1,2
002475,立讯精密,2015,1,0,1,2
002475,立讯精密,2016,1,0,1,2
002475,立讯精密,2017,1,0,1,2
002475,立讯精密,2018,1,0,1,2
002475,立讯精密,2019,1,0,1,2
002475,立讯精密,2020,1,1,1,3
002475,立讯精密,2021,1,1,1,3
002475,立讯精密,2022,1,1,1,3
002477,雏鹰农牧,2015,0,0,1,1
002477,雏鹰农牧,2016,0,0,1,1
002477,雏鹰农牧,2017,0,0,1,1
002477,雏鹰农牧,2018,0,0,0,0
002478,常宝股份,2023,1,0,1,2
002479,富春环保,2019,1,0,1,2
002479,富春环保,2020,1,0,1,2
002479,富春环保,2021,0,0,1,1
002479,富春环保,2022,1,0,1,2
002481,双塔食品,2022,0,0,0,0
002483,润邦股份,2022,1,1,1,3
002483,润邦股份,2023,1,1,1,3
002484,江海股份,2022,1,0,1,2
002484,江海股份,2023,1,0,1,2
002486,嘉麟杰,2021,1,0,1,2
002486,嘉麟杰,2022,1,0,1,2
002486,嘉麟杰,2023,1,0,1,2
002487,大金重工,2023,0,0,1,1
002488,金固股份,2021,0,1,1,2
002488,金固股份,2022,0,1,1,2
002488,金固股份,2023,0,0,1,1
002490,ST墨龙,2022,1,0,1,2
002490,ST墨龙,2023,0,0,1,1
002493,荣盛石化,2018,1,0,1,2
002493,荣盛石化,2019,0,0,1,1
002493,荣盛石化,2020,1,1,1,3
002493,荣盛石化,2021,1,0,1,2
002493,荣盛石化,2022,1,1,1,3
002497,雅化集团,2022,1,0,1,2
002497,雅化集团,2023,1,1,1,3
002498,汉缆股份,2015,0,0,1,1
002498,汉缆股份,2016,0,0,1,1
002498,汉缆股份,2017,0,0,1,1
002498,汉缆股份,2018,0,0,1,1
002498,汉缆股份,2019,0,0,1,1
002498,汉缆股份,2020,0,0,1,1
002498,汉缆股份,2021,0,0,1,1
002498,汉缆股份,2022,0,0,1,1
002498,汉缆股份,2023,0,0,1,1
002500,山西证券,2015,0,0,1,1
002500,山西证券,2016,0,0,1,1
002500,山西证券,2017,0,0,1,1
002500,山西证券,2018,0,0,1,1
002500,山西证券,2019,0,0,1,1
002500,山西证券,2020,1,0,1,2
002500,山西证券,2021,1,0,1,2
002500,山西证券,2022,1,0,1,2
002500,山西证券,2023,1,0,1,2
002505,鹏都农牧,2017,1,0,1,2
002505,鹏都农牧,2018,1,0,1,2
002505,鹏都农牧,2020,1,1,1,3
002505,鹏都农牧,2021,1,1,1,3
002505,鹏都农牧,2022,1,1,1,3
002505,鹏都农牧,2023,1,1,1,3
002506,协鑫集成,2021,1,1,1,3
002506,协鑫集成,2022,1,1,1,3
002507,涪陵榨菜,2022,1,0,1,2
002508,老板电器,2015,1,0,1,2
002508,老板电器,2016,1,0,1,2
002508,老板电器,2017,1,0,1,2
002508,老板电器,2018,1,0,1,2
002508,老板电器,2019,1,0,1,2
002508,老板电器,2020,1,0,1,2
002508,老板电器,2021,0,0,0,0
002508,老板电器,2022,1,0,1,2
002508,老板电器,2023,1,0,1,2
002509,天广消防,2015,1,0,1,2
002509,天广中茂,2016,1,0,1,2
002509,天广中茂,2017,1,0,1,2
002509,天广中茂,2018,0,0,1,1
002509,天茂退,2019,0,0,0,0
002511,中顺洁柔,2018,1,0,1,2
002511,中顺洁柔,2019,0,0,1,1
002511,中顺洁柔,2020,0,0,1,1
002511,中顺洁柔,2021,0,0,1,1
002511,中顺洁柔,2022,0,0,1,1
002511,中顺洁柔,2023,1,1,1,3
002517,恺英网络,2015,1,0,1,2
002517,恺英网络,2016,1,0,1,2
002517,恺英网络,2017,1,0,1,2
002517,恺英网络,2018,1,0,1,2
002517,恺英网络,2019,1,0,1,2
002517,恺英网络,2020,1,0,1,2
002517,恺英网络,2021,1,0,1,2
002517,恺英网络,2022,1,0,1,2
002518,科士达,2023,1,1,1,3
002523,天桥起重,2016,1,0,1,2
002523,天桥起重,2017,1,0,1,2
002523,天桥起重,2018,1,0,1,2
002523,天桥起重,2019,1,0,1,2
002523,天桥起重,2020,1,0,1,2
002523,天桥起重,2021,1,0,1,2
002523,天桥起重,2022,1,0,1,2
002523,天桥起重,2023,1,0,1,2
002524,光正眼科,2020,1,0,1,2
002524,光正眼科,2021,1,0,0,1
002524,光正眼科,2022,1,0,1,2
002524,光正眼科,2023,0,0,1,1
002527,新时达,2015,1,1,1,3
002527,新时达,2016,1,1,1,3
002527,新时达,2017,1,1,1,3
002527,新时达,2018,1,1,1,3
002527,新时达,2019,1,1,1,3
002527,新时达,2020,1,1,1,3
002527,新时达,2021,0,1,1,2
002527,新时达,2022,0,1,1,2
002527,新时达,2023,1,1,1,3
002531,天顺风能,2022,1,0,1,2
002534,西子洁能,2023,0,0,1,1
002535,ST林重,2015,1,0,0,1
002535,ST林重,2016,1,0,1,2
002535,ST林重,2017,1,0,1,2
002535,ST林重,2018,1,0,1,2
002535,ST林重,2019,1,0,0,1
002535,ST林重,2020,1,0,0,1
002535,ST林重,2021,1,0,0,1
002535,ST林重,2022,1,0,0,1
002535,林州重机,2023,1,0,0,1
002536,飞龙股份,2021,1,1,1,3
002536,飞龙股份,2022,0,1,1,2
002536,飞龙股份,2023,1,0,1,2
002543,万和电气,2015,1,0,1,2
002543,万和电气,2016,1,0,1,2
002543,万和电气,2017,1,0,1,2
002543,万和电气,2018,1,0,1,2
002543,万和电气,2019,1,0,1,2
002543,万和电气,2020,1,0,1,2
002543,万和电气,2021,1,0,1,2
002543,万和电气,2022,1,0,1,2
002543,万和电气,2023,1,0,1,2
002544,普天科技,2015,0,0,1,1
002544,普天科技,2016,0,0,1,1
002544,普天科技,2017,0,0,1,1
002544,普天科技,2018,0,0,1,1
002544,普天科技,2020,0,0,1,1
002544,普天科技,2021,0,0,1,1
002544,普天科技,2022,1,1,1,3
002544,普天科技,2023,1,1,1,3
002548,金新农,2015,1,0,1,2
002548,金新农,2016,1,0,1,2
002548,金新农,2017,1,0,1,2
002548,金新农,2018,0,0,1,1
002548,金新农,2019,0,0,1,1
002548,金新农,2020,0,0,1,1
002548,金新农,2021,0,0,1,1
002548,金新农,2022,0,0,0,0
002548,金新农,2023,1,0,1,2
002549,凯美特气,2021,1,0,1,2
002549,凯美特气,2022,1,0,1,2
002549,凯美特气,2023,1,0,1,2
002550,千红制药,2023,1,0,1,2
002554,惠博普,2022,1,1,1,3
002554,惠博普,2023,1,1,1,3
002555,三七互娱,2016,0,0,1,1
002555,三七互娱,2017,0,0,1,1
002555,三七互娱,2018,1,0,1,2
002555,三七互娱,2019,1,0,1,2
002555,三七互娱,2020,1,1,1,3
002555,三七互娱,2021,1,1,1,3
002555,三七互娱,2022,1,1,1,3
002555,三七互娱,2023,1,1,1,3
002556,辉隆股份,2020,1,0,1,2
002556,辉隆股份,2021,1,0,1,2
002556,辉隆股份,2022,1,0,1,2
002556,辉隆股份,2023,1,0,1,2
002557,洽洽食品,2015,0,0,1,1
002557,洽洽食品,2016,0,0,1,1
002557,洽洽食品,2018,0,0,1,1
002557,洽洽食品,2019,0,0,1,1
002557,洽洽食品,2020,0,0,1,1
002557,洽洽食品,2021,0,0,1,1
002557,洽洽食品,2022,1,0,1,2
002557,洽洽食品,2023,1,0,1,2
002558,巨人网络,2016,1,0,0,1
002558,巨人网络,2017,1,0,1,2
002558,巨人网络,2019,0,0,1,1
002558,巨人网络,2020,0,0,1,1
002558,巨人网络,2021,0,0,1,1
002558,巨人网络,2022,0,0,1,1
002558,巨人网络,2023,0,1,1,2
002560,通达股份,2023,0,0,1,1
002563,森马服饰,2021,1,0,1,2
002563,森马服饰,2022,1,0,1,2
002563,森马服饰,2023,1,1,1,3
002564,ST天沃,2023,1,0,1,2
002565,顺灏股份,2018,0,0,1,1
002565,顺灏股份,2019,0,0,1,1
002565,顺灏股份,2020,0,0,1,1
002565,顺灏股份,2021,0,0,1,1
002565,顺灏股份,2022,0,0,1,1
002565,顺灏股份,2023,0,0,1,1
002568,百润股份,2023,1,0,1,2
002569,ST步森,2015,0,0,1,1
002572,索菲亚,2017,0,0,1,1
002572,索菲亚,2018,0,0,1,1
002572,索菲亚,2019,0,0,1,1
002572,索菲亚,2020,0,0,1,1
002572,索菲亚,2021,0,0,1,1
002572,索菲亚,2022,1,0,1,2
002572,索菲亚,2023,1,0,1,2
002573,清新环境,2022,1,0,1,2
002573,清新环境,2023,1,0,1,2
002578,闽发铝业,2016,1,0,0,1
002578,闽发铝业,2017,1,0,1,2
002578,闽发铝业,2018,1,0,1,2
002578,闽发铝业,2019,1,0,1,2
002578,闽发铝业,2020,1,0,1,2
002578,闽发铝业,2021,0,0,1,1
002578,闽发铝业,2022,0,0,1,1
002578,闽发铝业,2023,0,0,1,1
002582,好想你,2015,1,0,1,2
002582,好想你,2016,1,0,1,2
002582,好想你,2019,0,0,1,1
002582,好想你,2020,1,0,1,2
002582,好想你,2021,1,0,1,2
002582,好想你,2022,1,0,1,2
002582,好想你,2023,1,0,1,2
002583,海能达,2019,1,0,1,2
002583,海能达,2020,1,0,1,2
002583,海能达,2021,1,0,1,2
002583,海能达,2022,1,0,1,2
002583,海能达,2023,1,0,1,2
002594,比亚迪,2015,1,0,1,2
002594,比亚迪,2016,1,0,1,2
002594,比亚迪,2017,1,0,1,2
002594,比亚迪,2018,1,0,1,2
002594,比亚迪,2019,1,0,1,2
002594,比亚迪,2020,1,0,1,2
002594,比亚迪,2021,1,0,1,2
002594,比亚迪,2022,1,0,1,2
002594,比亚迪,2023,1,0,1,2
002595,豪迈科技,2015,0,0,0,0
002595,豪迈科技,2017,0,0,0,0
002595,豪迈科技,2018,0,0,0,0
002595,豪迈科技,2019,0,0,1,1
002595,豪迈科技,2020,0,0,1,1
002597,金禾实业,2017,1,0,1,2
002597,金禾实业,2018,1,0,1,2
002597,金禾实业,2019,0,0,1,1
002597,金禾实业,2020,0,0,1,1
002597,金禾实业,2021,0,0,1,1
002597,金禾实业,2022,0,0,1,1
002597,金禾实业,2023,1,1,1,3
002600,领益智造,2020,1,1,1,3
002600,领益智造,2021,1,0,1,2
002600,领益智造,2022,1,1,1,3
002600,领益智造,2023,1,1,0,2
002601,龙佰集团,2015,1,1,1,3
002601,龙佰集团,2016,1,1,1,3
002601,龙佰集团,2017,1,0,1,2
002601,龙佰集团,2018,1,0,1,2
002601,龙佰集团,2019,1,0,1,2
002601,龙佰集团,2020,1,0,1,2
002601,龙佰集团,2021,1,0,1,2
002601,龙佰集团,2022,1,0,1,2
002601,龙佰集团,2023,1,0,1,2
002602,世纪华通,2021,1,1,1,3
002602,世纪华通,2022,1,1,1,3
002602,世纪华通,2023,1,1,1,3
002603,以岭药业,2022,1,1,1,3
002603,以岭药业,2023,1,0,1,2
002605,姚记科技,2020,1,0,1,2
002605,姚记科技,2021,1,0,1,2
002605,姚记科技,2022,1,0,1,2
002605,姚记科技,2023,1,0,1,2
002607,中公教育,2018,1,0,1,2
002607,中公教育,2019,1,0,1,2
002607,中公教育,2020,1,0,1,2
002607,中公教育,2021,1,0,1,2
002607,中公教育,2022,1,0,0,1
002607,中公教育,2023,1,0,1,2
002608,江苏国信,2020,1,0,1,2
002608,江苏国信,2021,1,0,1,2
002608,江苏国信,2022,1,0,1,2
002608,江苏国信,2023,1,0,1,2
002610,爱康科技,2016,1,0,1,2
002610,ST爱康,2023,1,1,1,3
002612,朗姿股份,2021,1,0,1,2
002612,朗姿股份,2022,1,0,1,2
002612,朗姿股份,2023,1,0,1,2
002624,完美世界,2020,1,0,1,2
002624,完美世界,2021,1,0,1,2
002624,完美世界,2022,1,0,1,2
002624,完美世界,2023,1,0,1,2
002631,德尔未来,2023,0,0,1,1
002635,安洁科技,2015,1,0,1,2
002635,安洁科技,2016,1,0,1,2
002635,安洁科技,2017,1,0,1,2
002635,安洁科技,2018,1,0,1,2
002635,安洁科技,2019,1,0,1,2
002635,安洁科技,2020,0,0,0,0
002635,安洁科技,2021,0,0,1,1
002635,安洁科技,2022,0,0,1,1
002635,安洁科技,2023,0,0,1,1
002639,雪人股份,2015,0,0,0,0
002639,雪人股份,2016,0,0,0,0
002639,雪人股份,2017,0,0,1,1
002639,雪人股份,2018,0,0,1,1
002639,雪人股份,2020,0,0,1,1
002639,雪人股份,2021,0,0,1,1
002639,雪人股份,2022,0,0,1,1
002639,雪人股份,2023,0,0,1,1
002641,公元股份,2015,0,0,1,1
002641,公元股份,2016,0,0,1,1
002641,公元股份,2017,0,0,1,1
002641,公元股份,2018,0,0,1,1
002641,公元股份,2019,0,0,1,1
002641,公元股份,2020,0,0,1,1
002641,公元股份,2021,0,0,1,1
002641,公元股份,2022,0,0,1,1
002641,公元股份,2023,0,0,1,1
002643,万润股份,2022,1,0,1,2
002643,万润股份,2023,1,1,1,3
002646,天佑德酒,2018,0,0,1,1
002646,天佑德酒,2019,0,0,1,1
002646,天佑德酒,2020,0,0,1,1
002646,天佑德酒,2021,0,0,1,1
002646,天佑德酒,2022,0,0,1,1
002646,天佑德酒,2023,0,0,0,0
002648,卫星化学,2020,1,0,1,2
002648,卫星化学,2021,1,0,1,2
002648,卫星化学,2022,0,1,1,2
002648,卫星化学,2023,1,1,1,3
002649,博彦科技,2023,1,1,1,3
002656,ST摩登,2015,1,0,1,2
002656,ST摩登,2016,1,0,1,2
002656,ST摩登,2017,1,0,1,2
002656,ST摩登,2018,1,0,1,2
002658,雪迪龙,2020,1,0,1,2
002658,雪迪龙,2021,0,0,1,1
002658,雪迪龙,2022,0,0,1,1
002658,雪迪龙,2023,1,0,1,2
002663,普邦股份,2023,0,0,1,1
002668,TCL智家,2022,1,0,1,2
002668,TCL智家,2023,1,0,1,2
002669,康达新材,2022,1,0,1,2
002669,康达新材,2023,1,0,1,2
002672,东江环保,2017,1,0,1,2
002672,东江环保,2018,1,1,1,3
002672,东江环保,2019,1,1,1,3
002672,东江环保,2020,1,1,1,3
002672,东江环保,2021,1,1,1,3
002672,东江环保,2022,1,1,1,3
002672,东江环保,2023,1,1,1,3
002673,西部证券,2015,0,0,1,1
002673,西部证券,2016,0,0,1,1
002673,西部证券,2017,0,0,1,1
002673,西部证券,2018,0,0,1,1
002673,西部证券,2019,1,0,1,2
002673,西部证券,2020,0,0,1,1
002673,西部证券,2021,0,0,1,1
002673,西部证券,2022,0,0,1,1
002673,西部证券,2023,1,0,1,2
002674,兴业科技,2015,0,0,1,1
002674,兴业科技,2016,0,0,0,0
002674,兴业科技,2017,0,0,1,1
002674,兴业科技,2019,0,0,1,1
002674,兴业科技,2020,0,0,1,1
002674,兴业科技,2021,0,0,1,1
002674,兴业科技,2022,0,0,1,1
002674,兴业科技,2023,0,0,1,1
002678,珠江钢琴,2022,0,0,1,1
002678,珠江钢琴,2023,0,0,1,1
002679,福建金森,2022,0,0,1,1
002679,福建金森,2023,0,0,1,1
002683,广东宏大,2022,1,0,1,2
002683,广东宏大,2023,1,0,1,2
002686,亿利达,2023,1,0,1,2
002693,双成药业,2018,0,0,1,1
002693,双成药业,2019,0,0,1,1
002693,双成药业,2020,0,0,1,1
002693,双成药业,2021,0,0,1,1
002693,双成药业,2022,0,0,1,1
002693,双成药业,2023,0,0,1,1
002700,ST浩源,2017,0,0,1,1
002700,ST浩源,2018,0,0,1,1
002700,ST浩源,2019,0,0,1,1
002700,ST浩源,2020,0,0,1,1
002700,ST浩源,2021,0,0,1,1
002700,ST浩源,2022,0,0,1,1
002700,ST浩源,2023,0,0,1,1
002701,奥瑞金,2023,1,0,1,2
002702,海欣食品,2015,0,0,1,1
002702,海欣食品,2016,0,0,1,1
002702,海欣食品,2017,0,0,1,1
002702,海欣食品,2018,0,0,1,1
002702,海欣食品,2019,0,0,1,1
002702,海欣食品,2020,0,0,1,1
002702,海欣食品,2021,1,0,1,2
002702,海欣食品,2022,0,0,1,1
002702,海欣食品,2023,0,0,1,1
002703,浙江世宝,2016,0,0,0,0
002703,浙江世宝,2017,0,0,1,1
002703,浙江世宝,2019,0,0,1,1
002703,浙江世宝,2020,0,0,1,1
002703,浙江世宝,2021,0,0,1,1
002703,浙江世宝,2022,0,0,1,1
002706,良信股份,2022,1,0,1,2
002706,良信股份,2023,1,1,1,3
002709,天赐材料,2017,0,0,1,1
002709,天赐材料,2018,0,0,1,1
002709,天赐材料,2021,1,1,1,3
002709,天赐材料,2022,1,1,0,2
002709,天赐材料,2023,1,1,1,3
002714,牧原股份,2015,1,0,1,2
002714,牧原股份,2017,1,0,1,2
002714,牧原股份,2018,1,0,1,2
002714,牧原股份,2019,0,0,1,1
002714,牧原股份,2020,1,0,1,2
002714,牧原股份,2021,1,1,1,3
002714,牧原股份,2022,1,1,1,3
002714,牧原股份,2023,1,1,1,3
002717,岭南股份,2015,0,0,1,1
002717,岭南股份,2016,0,0,1,1
002717,岭南股份,2021,0,0,1,1
002717,岭南股份,2022,0,0,1,1
002722,物产金轮,2023,1,0,1,2
002732,燕塘乳业,2022,1,1,1,3
002732,燕塘乳业,2023,1,0,1,2
002734,利民股份,2015,1,0,1,2
002734,利民股份,2016,1,0,1,2
002734,利民股份,2017,1,0,1,2
002734,利民股份,2018,1,0,1,2
002734,利民股份,2019,1,0,1,2
002734,利民股份,2020,1,0,1,2
002734,利民股份,2021,1,0,1,2
002734,利民股份,2022,1,0,1,2
002736,国信证券,2015,0,0,1,1
002736,国信证券,2016,0,0,1,1
002736,国信证券,2017,0,0,1,1
002736,国信证券,2018,0,0,1,1
002736,国信证券,2019,0,0,1,1
002736,国信证券,2020,0,0,1,1
002736,国信证券,2021,0,0,1,1
002736,国信证券,2022,1,0,1,2
002736,国信证券,2023,1,1,1,3
002738,中矿资源,2023,1,1,1,3
002739,万达电影,2015,0,0,1,1
002739,万达电影,2016,0,0,1,1
002739,万达电影,2017,0,0,1,1
002739,万达电影,2018,0,0,1,1
002739,万达电影,2019,1,0,1,2
002743,富煌钢构,2022,0,0,1,1
002743,富煌钢构,2023,0,0,1,1
002746,仙坛股份,2023,0,0,1,1
002747,埃斯顿,2021,1,0,1,2
002747,埃斯顿,2022,1,0,1,2
002747,埃斯顿,2023,1,0,1,2
002753,永东股份,2023,1,0,1,2
002755,奥赛康,2022,0,1,1,2
002756,永兴材料,2021,0,0,1,1
002756,永兴材料,2022,0,0,1,1
002756,永兴材料,2023,1,0,1,2
002760,凤形股份,2015,0,0,1,1
002761,浙江建投,2022,1,0,1,2
002761,浙江建投,2023,1,1,1,3
002767,先锋电子,2023,0,0,1,1
002771,真视通,2015,0,0,1,1
002773,康弘药业,2018,1,0,1,2
002773,康弘药业,2019,1,0,1,2
002773,康弘药业,2020,1,0,1,2
002773,康弘药业,2021,1,0,1,2
002773,康弘药业,2022,1,1,1,3
002773,康弘药业,2023,1,1,0,2
002775,文科园林,2022,1,0,1,2
002775,文科股份,2023,1,0,1,2
002778,中晟高科,2021,0,0,0,0
002778,中晟高科,2022,0,0,0,0
002778,中晟高科,2023,0,0,0,0
002783,凯龙股份,2022,0,0,1,1
002783,凯龙股份,2023,0,0,1,1
002786,银宝山新,2015,0,0,1,1
002786,银宝山新,2016,0,0,1,1
002786,银宝山新,2018,1,0,1,2
002786,银宝山新,2019,1,0,1,2
002797,第一创业,2016,0,0,1,1
002797,第一创业,2017,0,0,1,1
002797,第一创业,2018,0,0,1,1
002797,第一创业,2019,0,0,1,1
002797,第一创业,2020,1,0,1,2
002797,第一创业,2021,1,0,1,2
002797,第一创业,2022,1,0,1,2
002797,第一创业,2023,1,0,1,2
002801,微光股份,2022,0,1,1,2
002801,微光股份,2023,0,1,1,2
002803,吉宏股份,2022,1,0,1,2
002803,吉宏股份,2023,1,0,1,2
002807,江阴银行,2019,0,0,1,1
002807,江阴银行,2020,0,0,1,1
002807,江阴银行,2021,0,0,1,1
002807,江阴银行,2022,0,0,1,1
002810,山东赫达,2023,1,0,1,2
002811,郑中设计,2022,1,0,1,2
002812,恩捷股份,2020,1,0,1,2
002812,恩捷股份,2021,1,1,1,3
002812,恩捷股份,2022,1,1,1,3
002812,恩捷股份,2023,1,1,1,3
002815,崇达技术,2017,0,0,1,1
002815,崇达技术,2018,0,0,1,1
002815,崇达技术,2019,1,0,1,2
002815,崇达技术,2020,0,0,1,1
002815,崇达技术,2021,0,0,1,1
002815,崇达技术,2022,0,0,1,1
002815,崇达技术,2023,0,0,1,1
002819,东方中科,2023,1,0,1,2
002821,凯莱英,2021,1,0,1,2
002821,凯莱英,2022,1,0,1,2
002821,凯莱英,2023,0,0,0,0
002824,和胜股份,2016,0,0,1,1
002824,和胜股份,2017,0,0,1,1
002824,和胜股份,2019,0,0,1,1
002824,和胜股份,2020,0,0,1,1
002824,和胜股份,2021,0,0,1,1
002824,和胜股份,2022,0,0,1,1
002824,和胜股份,2023,0,0,1,1
002831,裕同科技,2020,0,0,1,1
002831,裕同科技,2021,1,1,1,3
002831,裕同科技,2022,1,0,1,2
002831,裕同科技,2023,1,0,1,2
002837,英维克,2023,1,0,1,2
002838,道恩股份,2021,0,0,1,1
002838,道恩股份,2022,0,0,1,1
002838,道恩股份,2023,0,0,1,1
002839,张家港行,2019,0,0,1,1
002839,张家港行,2020,0,0,1,1
002839,张家港行,2021,0,0,1,1
002839,张家港行,2022,0,0,1,1
002841,视源股份,2019,1,0,1,2
002841,视源股份,2020,1,0,1,2
002841,视源股份,2021,1,0,1,2
002841,视源股份,2022,1,0,1,2
002841,视源股份,2023,1,0,1,2
002845,同兴达,2022,0,0,1,1
002845,同兴达,2023,0,1,1,2
002847,盐津铺子,2020,1,0,1,2
002847,盐津铺子,2021,1,0,1,2
002847,盐津铺子,2022,1,0,1,2
002847,盐津铺子,2023,1,0,1,2
002849,威星智能,2023,1,1,1,3
002851,麦格米特,2020,0,0,1,1
002851,麦格米特,2021,1,0,1,2
002851,麦格米特,2022,1,1,1,3
002851,麦格米特,2023,1,0,1,2
002859,洁美科技,2023,1,0,1,2
002864,盘龙药业,2020,0,0,1,1
002864,盘龙药业,2021,0,0,1,1
002864,盘龙药业,2022,0,1,1,2
002864,盘龙药业,2023,1,1,1,3
002865,钧达股份,2023,1,1,1,3
002868,绿康生化,2018,1,0,1,2
002868,绿康生化,2019,0,0,1,1
002868,绿康生化,2020,0,0,1,1
002868,绿康生化,2021,0,0,1,1
002868,绿康生化,2022,1,0,1,2
002868,绿康生化,2023,0,0,1,1
002885,京泉华,2017,0,0,0,0
002885,京泉华,2018,0,0,0,0
002885,京泉华,2020,0,0,0,0
002885,京泉华,2021,0,0,0,0
002885,京泉华,2022,0,0,0,0
002885,京泉华,2023,0,0,0,0
002886,沃特股份,2022,1,1,1,3
002886,沃特股份,2023,1,1,1,3
002887,绿茵生态,2023,0,0,1,1
002891,中宠股份,2023,0,0,1,1
002893,京能热力,2022,1,0,1,2
002893,京能热力,2023,1,0,1,2
002908,德生科技,2019,0,0,1,1
002908,德生科技,2020,0,0,1,1
002908,德生科技,2021,0,0,1,1
002908,德生科技,2022,0,0,1,1
002908,德生科技,2023,0,0,1,1
002909,集泰股份,2021,1,0,1,2
002909,集泰股份,2022,1,1,1,3
002909,集泰股份,2023,1,1,1,3
002910,庄园牧场,2020,0,0,1,1
002910,庄园牧场,2021,0,0,1,1
002910,庄园牧场,2022,0,0,1,1
002910,庄园牧场,2023,1,0,1,2
002911,佛燃能源,2018,1,1,1,3
002911,佛燃能源,2019,1,0,1,2
002911,佛燃能源,2020,1,0,1,2
002911,佛燃能源,2021,1,0,1,2
002911,佛燃能源,2022,1,0,1,2
002911,佛燃能源,2023,1,0,1,2
002912,中新赛克,2022,1,0,1,2
002912,中新赛克,2023,1,1,1,3
002916,深南电路,2019,1,1,1,3
002916,深南电路,2020,1,1,1,3
002916,深南电路,2021,1,1,1,3
002916,深南电路,2022,1,1,1,3
002918,蒙娜丽莎,2019,1,1,1,3
002918,蒙娜丽莎,2020,1,1,1,3
002918,蒙娜丽莎,2021,1,1,1,3
002918,蒙娜丽莎,2022,1,1,1,3
002920,德赛西威,2022,1,1,1,3
002922,伊戈尔,2023,1,1,1,3
002926,华西证券,2019,0,0,1,1
002926,华西证券,2020,0,0,1,1
002926,华西证券,2021,0,0,1,1
002926,华西证券,2022,0,0,1,1
002926,华西证券,2023,1,1,1,3
002929,润建股份,2021,1,0,1,2
002929,润建股份,2022,1,0,1,2
002929,润建股份,2023,1,0,1,2
002930,宏川智慧,2019,0,0,1,1
002930,宏川智慧,2020,0,0,1,1
002930,宏川智慧,2021,1,1,1,3
002930,宏川智慧,2022,1,0,1,2
002931,锋龙股份,2020,0,0,0,0
002931,锋龙股份,2021,0,0,0,0
002931,锋龙股份,2022,0,0,0,0
002931,锋龙股份,2023,0,0,0,0
002935,天奥电子,2023,1,0,1,2
002936,郑州银行,2018,1,1,1,3
002936,郑州银行,2019,1,1,1,3
002936,郑州银行,2020,1,1,1,3
002936,郑州银行,2021,1,1,1,3
002936,郑州银行,2022,1,1,1,3
002936,郑州银行,2023,1,1,1,3
002937,兴瑞科技,2018,1,0,1,2
002937,兴瑞科技,2019,0,0,1,1
002937,兴瑞科技,2020,0,0,1,1
002937,兴瑞科技,2022,1,0,1,2
002937,兴瑞科技,2023,1,0,1,2
002938,鹏鼎控股,2019,0,0,1,1
002938,鹏鼎控股,2020,0,1,1,2
002938,鹏鼎控股,2021,1,1,1,3
002938,鹏鼎控股,2022,1,1,1,3
002938,鹏鼎控股,2023,1,1,1,3
002939,长城证券,2019,0,0,1,1
002939,长城证券,2020,0,0,1,1
002939,长城证券,2021,0,0,1,1
002939,长城证券,2022,1,1,1,3
002939,长城证券,2023,1,1,1,3
002945,华林证券,2021,1,0,1,2
002945,华林证券,2022,1,0,1,2
002945,华林证券,2023,1,0,1,2
002946,新乳业,2020,1,0,1,2
002946,新乳业,2021,1,0,1,2
002946,新乳业,2022,1,0,1,2
002946,新乳业,2023,1,0,1,2
002948,青岛银行,2018,1,1,1,3
002948,青岛银行,2019,1,1,1,3
002948,青岛银行,2020,1,1,1,3
002948,青岛银行,2021,1,1,1,3
002948,青岛银行,2022,1,1,1,3
002948,青岛银行,2023,1,1,1,3
002952,亚世光电,2023,1,0,1,2
002958,青农商行,2018,0,0,1,1
002958,青农商行,2019,0,1,1,2
002958,青农商行,2020,0,1,1,2
002958,青农商行,2021,1,1,1,3
002958,青农商行,2022,0,1,1,2
002958,青农商行,2023,0,1,1,2
