file,reason
000962-2009-东方钽业.txt,年份不在2015-2023范围内
000962-2010-东方钽业.txt,年份不在2015-2023范围内
000962-2011-东方钽业.txt,年份不在2015-2023范围内
000962-2012-东方钽业.txt,年份不在2015-2023范围内
000962-2013-东方钽业.txt,年份不在2015-2023范围内
000962-2014-东方钽业.txt,年份不在2015-2023范围内
000968-2008-蓝焰控股.txt,年份不在2015-2023范围内
000968-2009-蓝焰控股.txt,年份不在2015-2023范围内
000968-2010-蓝焰控股.txt,年份不在2015-2023范围内
000968-2011-蓝焰控股.txt,年份不在2015-2023范围内
000968-2012-蓝焰控股.txt,年份不在2015-2023范围内
000968-2013-蓝焰控股.txt,年份不在2015-2023范围内
000968-2014-蓝焰控股.txt,年份不在2015-2023范围内
000969-2008-安泰科技.txt,年份不在2015-2023范围内
000969-2009-安泰科技.txt,年份不在2015-2023范围内
000969-2010-安泰科技.txt,年份不在2015-2023范围内
000969-2011-安泰科技.txt,年份不在2015-2023范围内
000969-2012-安泰科技.txt,年份不在2015-2023范围内
000969-2013-安泰科技.txt,年份不在2015-2023范围内
000969-2014-安泰科技.txt,年份不在2015-2023范围内
000970-2011-中科三环.txt,年份不在2015-2023范围内
000970-2012-中科三环.txt,年份不在2015-2023范围内
000970-2013-中科三环.txt,年份不在2015-2023范围内
000970-2014-中科三环.txt,年份不在2015-2023范围内
000972-2006-ST中基.txt,年份不在2015-2023范围内
000972-2009-ST中基.txt,年份不在2015-2023范围内
000977-2006-浪潮信息.txt,年份不在2015-2023范围内
000977-2014-浪潮信息.txt,年份不在2015-2023范围内
000978-2006-桂林旅游.txt,年份不在2015-2023范围内
000981-2011-ST银亿.txt,年份不在2015-2023范围内
000981-2012-ST银亿.txt,年份不在2015-2023范围内
000981-2013-ST银亿.txt,年份不在2015-2023范围内
000981-2014-ST银亿.txt,年份不在2015-2023范围内
000982-2008-中银绒业.txt,年份不在2015-2023范围内
000983-2008-山西焦煤.txt,年份不在2015-2023范围内
000983-2009-山西焦煤.txt,年份不在2015-2023范围内
000983-2010-山西焦煤.txt,年份不在2015-2023范围内
000983-2011-山西焦煤.txt,年份不在2015-2023范围内
000983-2012-山西焦煤.txt,年份不在2015-2023范围内
000983-2013-山西焦煤.txt,年份不在2015-2023范围内
000983-2014-山西焦煤.txt,年份不在2015-2023范围内
000993-2006-闽东电力.txt,年份不在2015-2023范围内
000993-2007-闽东电力.txt,年份不在2015-2023范围内
000993-2008-闽东电力.txt,年份不在2015-2023范围内
000993-2009-闽东电力.txt,年份不在2015-2023范围内
000993-2010-闽东电力.txt,年份不在2015-2023范围内
000993-2011-闽东电力.txt,年份不在2015-2023范围内
000993-2012-闽东电力.txt,年份不在2015-2023范围内
000993-2013-闽东电力.txt,年份不在2015-2023范围内
000993-2014-闽东电力.txt,年份不在2015-2023范围内
000996-2009-中国中期.txt,年份不在2015-2023范围内
000996-2010-中国中期.txt,年份不在2015-2023范围内
000997-2007-新大陆.txt,年份不在2015-2023范围内
000997-2008-新大陆.txt,年份不在2015-2023范围内
000997-2009-新大陆.txt,年份不在2015-2023范围内
000997-2010-新大陆.txt,年份不在2015-2023范围内
000997-2011-新大陆.txt,年份不在2015-2023范围内
000997-2012-新大陆.txt,年份不在2015-2023范围内
000997-2013-新大陆.txt,年份不在2015-2023范围内
000997-2014-新大陆.txt,年份不在2015-2023范围内
000999-2009-华润三九.txt,年份不在2015-2023范围内
000999-2010-华润三九.txt,年份不在2015-2023范围内
000999-2011-华润三九.txt,年份不在2015-2023范围内
000999-2012-华润三九.txt,年份不在2015-2023范围内
000999-2013-华润三九.txt,年份不在2015-2023范围内
000999-2014-华润三九.txt,年份不在2015-2023范围内
001696-2006-宗申动力.txt,年份不在2015-2023范围内
002001-2008-新和成.txt,年份不在2015-2023范围内
002001-2009-新和成.txt,年份不在2015-2023范围内
002001-2010-新和成.txt,年份不在2015-2023范围内
002001-2011-新和成.txt,年份不在2015-2023范围内
002001-2012-新和成.txt,年份不在2015-2023范围内
002001-2013-新和成.txt,年份不在2015-2023范围内
002001-2014-新和成.txt,年份不在2015-2023范围内
002003-2008-伟星股份.txt,年份不在2015-2023范围内
002003-2009-伟星股份.txt,年份不在2015-2023范围内
002003-2010-伟星股份.txt,年份不在2015-2023范围内
002003-2011-伟星股份.txt,年份不在2015-2023范围内
002003-2012-伟星股份.txt,年份不在2015-2023范围内
002003-2013-伟星股份.txt,年份不在2015-2023范围内
002003-2014-伟星股份.txt,年份不在2015-2023范围内
002006-2011-精功科技.txt,年份不在2015-2023范围内
002006-2012-精功科技.txt,年份不在2015-2023范围内
002006-2013-精功科技.txt,年份不在2015-2023范围内
002006-2014-精功科技.txt,年份不在2015-2023范围内
002007-2009-华兰生物.txt,年份不在2015-2023范围内
002007-2010-华兰生物.txt,年份不在2015-2023范围内
002007-2011-华兰生物.txt,年份不在2015-2023范围内
002007-2012-华兰生物.txt,年份不在2015-2023范围内
002007-2013-华兰生物.txt,年份不在2015-2023范围内
002007-2014-华兰生物.txt,年份不在2015-2023范围内
002008-2008-大族激光.txt,年份不在2015-2023范围内
002008-2009-大族激光.txt,年份不在2015-2023范围内
002008-2010-大族激光.txt,年份不在2015-2023范围内
002008-2011-大族激光.txt,年份不在2015-2023范围内
002008-2012-大族激光.txt,年份不在2015-2023范围内
002008-2013-大族激光.txt,年份不在2015-2023范围内
002008-2014-大族激光.txt,年份不在2015-2023范围内
002013-2007-中航机电.txt,年份不在2015-2023范围内
002013-2012-中航机电.txt,年份不在2015-2023范围内
002013-2013-中航机电.txt,年份不在2015-2023范围内
002014-2008-永新股份.txt,年份不在2015-2023范围内
002016-2008-世荣兆业.txt,年份不在2015-2023范围内
002018-2007-华星化工.txt,年份不在2015-2023范围内
002018-2012-华星化工.txt,年份不在2015-2023范围内
002018-2013-华星化工.txt,年份不在2015-2023范围内
002018-2014-华信国际.txt,年份不在2015-2023范围内
002019-2008-亿帆医药.txt,年份不在2015-2023范围内
002022-2009-ST科华.txt,年份不在2015-2023范围内
002022-2010-ST科华.txt,年份不在2015-2023范围内
002024-2009-ST易购.txt,年份不在2015-2023范围内
002024-2010-ST易购.txt,年份不在2015-2023范围内
002024-2011-ST易购.txt,年份不在2015-2023范围内
002024-2012-ST易购.txt,年份不在2015-2023范围内
002024-2013-ST易购.txt,年份不在2015-2023范围内
002024-2014-ST易购.txt,年份不在2015-2023范围内
002025-2008-航天电器.txt,年份不在2015-2023范围内
002028-2010-思源电气.txt,年份不在2015-2023范围内
002029-2007-七匹狼.txt,年份不在2015-2023范围内
002029-2008-七匹狼.txt,年份不在2015-2023范围内
002029-2009-七匹狼.txt,年份不在2015-2023范围内
002029-2010-七匹狼.txt,年份不在2015-2023范围内
002029-2011-七匹狼.txt,年份不在2015-2023范围内
002029-2012-七匹狼.txt,年份不在2015-2023范围内
002029-2013-七匹狼.txt,年份不在2015-2023范围内
002029-2014-七匹狼.txt,年份不在2015-2023范围内
002030-2014-达安基因.txt,年份不在2015-2023范围内
002033-2008-丽江股份.txt,年份不在2015-2023范围内
002033-2010-丽江股份.txt,年份不在2015-2023范围内
002033-2011-丽江股份.txt,年份不在2015-2023范围内
002033-2012-丽江股份.txt,年份不在2015-2023范围内
002033-2013-丽江股份.txt,年份不在2015-2023范围内
002033-2014-丽江股份.txt,年份不在2015-2023范围内
002035-2008-华帝股份.txt,年份不在2015-2023范围内
002035-2009-华帝股份.txt,年份不在2015-2023范围内
002035-2011-华帝股份.txt,年份不在2015-2023范围内
002035-2013-华帝股份.txt,年份不在2015-2023范围内
002038-2012-双鹭药业.txt,年份不在2015-2023范围内
002038-2013-双鹭药业.txt,年份不在2015-2023范围内
002038-2014-双鹭药业.txt,年份不在2015-2023范围内
002039-2008-黔源电力.txt,年份不在2015-2023范围内
002039-2010-黔源电力.txt,年份不在2015-2023范围内
002039-2011-黔源电力.txt,年份不在2015-2023范围内
002039-2012-黔源电力.txt,年份不在2015-2023范围内
002039-2013-黔源电力.txt,年份不在2015-2023范围内
002039-2014-黔源电力.txt,年份不在2015-2023范围内
002041-2012-登海种业.txt,年份不在2015-2023范围内
002041-2013-登海种业.txt,年份不在2015-2023范围内
002041-2014-登海种业.txt,年份不在2015-2023范围内
002042-2008-华孚时尚.txt,年份不在2015-2023范围内
002042-2009-华孚时尚.txt,年份不在2015-2023范围内
002042-2010-华孚时尚.txt,年份不在2015-2023范围内
002042-2011-华孚时尚.txt,年份不在2015-2023范围内
002042-2012-华孚时尚.txt,年份不在2015-2023范围内
002042-2013-华孚时尚.txt,年份不在2015-2023范围内
002045-2008-国光电器.txt,年份不在2015-2023范围内
002046-2012-国机精工.txt,年份不在2015-2023范围内
002046-2013-国机精工.txt,年份不在2015-2023范围内
002046-2014-国机精工.txt,年份不在2015-2023范围内
002048-2007-宁波华翔.txt,年份不在2015-2023范围内
002048-2008-宁波华翔.txt,年份不在2015-2023范围内
002051-2012-中工国际.txt,年份不在2015-2023范围内
002051-2013-中工国际.txt,年份不在2015-2023范围内
002051-2014-中工国际.txt,年份不在2015-2023范围内
002054-2008-德美化工.txt,年份不在2015-2023范围内
002054-2011-德美化工.txt,年份不在2015-2023范围内
002054-2012-德美化工.txt,年份不在2015-2023范围内
002054-2013-德美化工.txt,年份不在2015-2023范围内
002054-2014-德美化工.txt,年份不在2015-2023范围内
002056-2008-横店东磁.txt,年份不在2015-2023范围内
002056-2009-横店东磁.txt,年份不在2015-2023范围内
002056-2010-横店东磁.txt,年份不在2015-2023范围内
002056-2011-横店东磁.txt,年份不在2015-2023范围内
002056-2012-横店东磁.txt,年份不在2015-2023范围内
002056-2013-横店东磁.txt,年份不在2015-2023范围内
002056-2014-横店东磁.txt,年份不在2015-2023范围内
002062-2008-宏润建设.txt,年份不在2015-2023范围内
002062-2009-宏润建设.txt,年份不在2015-2023范围内
002062-2010-宏润建设.txt,年份不在2015-2023范围内
002062-2011-宏润建设.txt,年份不在2015-2023范围内
002062-2012-宏润建设.txt,年份不在2015-2023范围内
002062-2013-宏润建设.txt,年份不在2015-2023范围内
002062-2014-宏润建设.txt,年份不在2015-2023范围内
002063-2008-远光软件.txt,年份不在2015-2023范围内
002063-2010-远光软件.txt,年份不在2015-2023范围内
002063-2011-远光软件.txt,年份不在2015-2023范围内
002063-2012-远光软件.txt,年份不在2015-2023范围内
002063-2013-远光软件.txt,年份不在2015-2023范围内
002063-2014-远光软件.txt,年份不在2015-2023范围内
002064-2009-华峰化学.txt,年份不在2015-2023范围内
002064-2010-华峰化学.txt,年份不在2015-2023范围内
002064-2011-华峰化学.txt,年份不在2015-2023范围内
002064-2012-华峰化学.txt,年份不在2015-2023范围内
002064-2013-华峰化学.txt,年份不在2015-2023范围内
002064-2014-华峰化学.txt,年份不在2015-2023范围内
002065-2014-东华软件.txt,年份不在2015-2023范围内
002069-2010-ST獐子岛.txt,年份不在2015-2023范围内
002069-2011-ST獐子岛.txt,年份不在2015-2023范围内
002069-2012-ST獐子岛.txt,年份不在2015-2023范围内
002069-2013-ST獐子岛.txt,年份不在2015-2023范围内
002069-2014-ST獐子岛.txt,年份不在2015-2023范围内
002070-2007-众和股份.txt,年份不在2015-2023范围内
002070-2008-众和股份.txt,年份不在2015-2023范围内
002070-2009-众和股份.txt,年份不在2015-2023范围内
002070-2010-众和股份.txt,年份不在2015-2023范围内
002070-2011-众和股份.txt,年份不在2015-2023范围内
002070-2012-众和股份.txt,年份不在2015-2023范围内
002070-2013-众和股份.txt,年份不在2015-2023范围内
002070-2014-众和股份.txt,年份不在2015-2023范围内
002073-2011-软控股份.txt,年份不在2015-2023范围内
002073-2012-软控股份.txt,年份不在2015-2023范围内
002073-2013-软控股份.txt,年份不在2015-2023范围内
002073-2014-软控股份.txt,年份不在2015-2023范围内
002076-2007-ST雪莱.txt,年份不在2015-2023范围内
002078-2008-太阳纸业.txt,年份不在2015-2023范围内
002078-2009-太阳纸业.txt,年份不在2015-2023范围内
002078-2011-太阳纸业.txt,年份不在2015-2023范围内
002078-2012-太阳纸业.txt,年份不在2015-2023范围内
002078-2013-太阳纸业.txt,年份不在2015-2023范围内
002078-2014-太阳纸业.txt,年份不在2015-2023范围内
002079-2012-苏州固锝.txt,年份不在2015-2023范围内
002079-2013-苏州固锝.txt,年份不在2015-2023范围内
002079-2014-苏州固锝.txt,年份不在2015-2023范围内
002080-2008-中材科技.txt,年份不在2015-2023范围内
002080-2009-中材科技.txt,年份不在2015-2023范围内
002080-2010-中材科技.txt,年份不在2015-2023范围内
002080-2011-中材科技.txt,年份不在2015-2023范围内
002080-2012-中材科技.txt,年份不在2015-2023范围内
002080-2013-中材科技.txt,年份不在2015-2023范围内
002080-2014-中材科技.txt,年份不在2015-2023范围内
002081-2008-金螳螂.txt,年份不在2015-2023范围内
002081-2011-金螳螂.txt,年份不在2015-2023范围内
002081-2012-金螳螂.txt,年份不在2015-2023范围内
002081-2013-金螳螂.txt,年份不在2015-2023范围内
002081-2014-金螳螂.txt,年份不在2015-2023范围内
002082-2011-万邦德.txt,年份不在2015-2023范围内
002082-2012-万邦德.txt,年份不在2015-2023范围内
002082-2013-万邦德.txt,年份不在2015-2023范围内
002082-2014-万邦德.txt,年份不在2015-2023范围内
002084-2008-海鸥住工.txt,年份不在2015-2023范围内
002084-2009-海鸥住工.txt,年份不在2015-2023范围内
002084-2010-海鸥住工.txt,年份不在2015-2023范围内
002084-2011-海鸥住工.txt,年份不在2015-2023范围内
002084-2012-海鸥住工.txt,年份不在2015-2023范围内
002084-2013-海鸥住工.txt,年份不在2015-2023范围内
002084-2014-海鸥住工.txt,年份不在2015-2023范围内
002092-2009-中泰化学.txt,年份不在2015-2023范围内
002092-2010-中泰化学.txt,年份不在2015-2023范围内
002092-2011-中泰化学.txt,年份不在2015-2023范围内
002092-2012-中泰化学.txt,年份不在2015-2023范围内
002092-2013-中泰化学.txt,年份不在2015-2023范围内
002092-2014-中泰化学.txt,年份不在2015-2023范围内
002093-2007-国脉科技.txt,年份不在2015-2023范围内
002093-2008-国脉科技.txt,年份不在2015-2023范围内
002093-2009-国脉科技.txt,年份不在2015-2023范围内
002093-2010-国脉科技.txt,年份不在2015-2023范围内
002093-2011-国脉科技.txt,年份不在2015-2023范围内
002093-2012-国脉科技.txt,年份不在2015-2023范围内
002093-2013-国脉科技.txt,年份不在2015-2023范围内
002093-2014-国脉科技.txt,年份不在2015-2023范围内
002097-2007-山河智能.txt,年份不在2015-2023范围内
002097-2009-山河智能.txt,年份不在2015-2023范围内
002098-2007-浔兴股份.txt,年份不在2015-2023范围内
002098-2008-浔兴股份.txt,年份不在2015-2023范围内
002098-2009-浔兴股份.txt,年份不在2015-2023范围内
002098-2010-浔兴股份.txt,年份不在2015-2023范围内
002098-2011-浔兴股份.txt,年份不在2015-2023范围内
002098-2013-浔兴股份.txt,年份不在2015-2023范围内
002098-2014-浔兴股份.txt,年份不在2015-2023范围内
002102-2007-ST冠福.txt,年份不在2015-2023范围内
002102-2008-ST冠福.txt,年份不在2015-2023范围内
002102-2009-ST冠福.txt,年份不在2015-2023范围内
002102-2010-ST冠福.txt,年份不在2015-2023范围内
002102-2011-ST冠福.txt,年份不在2015-2023范围内
002102-2012-ST冠福.txt,年份不在2015-2023范围内
002102-2013-ST冠福.txt,年份不在2015-2023范围内
002102-2014-ST冠福.txt,年份不在2015-2023范围内
002103-2011-广博股份.txt,年份不在2015-2023范围内
002103-2012-广博股份.txt,年份不在2015-2023范围内
002103-2013-广博股份.txt,年份不在2015-2023范围内
002103-2014-广博股份.txt,年份不在2015-2023范围内
002106-2010-莱宝高科.txt,年份不在2015-2023范围内
002106-2011-莱宝高科.txt,年份不在2015-2023范围内
002106-2012-莱宝高科.txt,年份不在2015-2023范围内
002106-2013-莱宝高科.txt,年份不在2015-2023范围内
002106-2014-莱宝高科.txt,年份不在2015-2023范围内
002110-2007-三钢闽光.txt,年份不在2015-2023范围内
002110-2008-三钢闽光.txt,年份不在2015-2023范围内
002110-2009-三钢闽光.txt,年份不在2015-2023范围内
002110-2010-三钢闽光.txt,年份不在2015-2023范围内
002110-2011-三钢闽光.txt,年份不在2015-2023范围内
002110-2012-三钢闽光.txt,年份不在2015-2023范围内
002110-2013-三钢闽光.txt,年份不在2015-2023范围内
002110-2014-三钢闽光.txt,年份不在2015-2023范围内
002121-2009-科陆电子.txt,年份不在2015-2023范围内
002121-2010-科陆电子.txt,年份不在2015-2023范围内
002121-2011-科陆电子.txt,年份不在2015-2023范围内
002121-2012-科陆电子.txt,年份不在2015-2023范围内
002121-2013-科陆电子.txt,年份不在2015-2023范围内
002121-2014-科陆电子.txt,年份不在2015-2023范围内
002122-2008-ST天马.txt,年份不在2015-2023范围内
002122-2009-ST天马.txt,年份不在2015-2023范围内
002122-2010-ST天马.txt,年份不在2015-2023范围内
002122-2011-ST天马.txt,年份不在2015-2023范围内
002122-2012-ST天马.txt,年份不在2015-2023范围内
002122-2014-ST天马.txt,年份不在2015-2023范围内
002128-2009-电投能源.txt,年份不在2015-2023范围内
002128-2010-电投能源.txt,年份不在2015-2023范围内
002128-2011-电投能源.txt,年份不在2015-2023范围内
002128-2012-电投能源.txt,年份不在2015-2023范围内
002128-2013-电投能源.txt,年份不在2015-2023范围内
002133-2008-广宇集团.txt,年份不在2015-2023范围内
002133-2009-广宇集团.txt,年份不在2015-2023范围内
002133-2010-广宇集团.txt,年份不在2015-2023范围内
002140-2009-东华科技.txt,年份不在2015-2023范围内
002142-2008-宁波银行.txt,年份不在2015-2023范围内
002142-2009-宁波银行.txt,年份不在2015-2023范围内
002142-2010-宁波银行.txt,年份不在2015-2023范围内
002142-2011-宁波银行.txt,年份不在2015-2023范围内
002142-2012-宁波银行.txt,年份不在2015-2023范围内
002142-2013-宁波银行.txt,年份不在2015-2023范围内
002142-2014-宁波银行.txt,年份不在2015-2023范围内
002144-2012-宏达高科.txt,年份不在2015-2023范围内
002144-2013-宏达高科.txt,年份不在2015-2023范围内
002144-2014-宏达高科.txt,年份不在2015-2023范围内
002146-2011-荣盛发展.txt,年份不在2015-2023范围内
002146-2012-荣盛发展.txt,年份不在2015-2023范围内
002146-2013-荣盛发展.txt,年份不在2015-2023范围内
002152-2008-广电运通.txt,年份不在2015-2023范围内
002153-2008-石基信息.txt,年份不在2015-2023范围内
002153-2009-石基信息.txt,年份不在2015-2023范围内
002153-2010-石基信息.txt,年份不在2015-2023范围内
002153-2011-石基信息.txt,年份不在2015-2023范围内
002153-2012-石基信息.txt,年份不在2015-2023范围内
002153-2013-石基信息.txt,年份不在2015-2023范围内
002153-2014-石基信息.txt,年份不在2015-2023范围内
002154-2007-报喜鸟.txt,年份不在2015-2023范围内
002154-2008-报喜鸟.txt,年份不在2015-2023范围内
002154-2010-报喜鸟.txt,年份不在2015-2023范围内
002154-2011-报喜鸟.txt,年份不在2015-2023范围内
002154-2012-报喜鸟.txt,年份不在2015-2023范围内
002154-2013-报喜鸟.txt,年份不在2015-2023范围内
002155-2008-湖南黄金.txt,年份不在2015-2023范围内
002155-2009-湖南黄金.txt,年份不在2015-2023范围内
002155-2010-湖南黄金.txt,年份不在2015-2023范围内
002155-2011-湖南黄金.txt,年份不在2015-2023范围内
002155-2012-湖南黄金.txt,年份不在2015-2023范围内
002155-2013-湖南黄金.txt,年份不在2015-2023范围内
002155-2014-湖南黄金.txt,年份不在2015-2023范围内
002161-2007-远望谷.txt,年份不在2015-2023范围内
002161-2008-远望谷.txt,年份不在2015-2023范围内
002161-2011-远望谷.txt,年份不在2015-2023范围内
002161-2012-远望谷.txt,年份不在2015-2023范围内
002161-2013-远望谷.txt,年份不在2015-2023范围内
002161-2014-远望谷.txt,年份不在2015-2023范围内
002162-2008-悦心健康.txt,年份不在2015-2023范围内
002162-2009-悦心健康.txt,年份不在2015-2023范围内
002162-2010-悦心健康.txt,年份不在2015-2023范围内
002162-2011-悦心健康.txt,年份不在2015-2023范围内
002162-2012-悦心健康.txt,年份不在2015-2023范围内
002162-2013-悦心健康.txt,年份不在2015-2023范围内
002162-2014-悦心健康.txt,年份不在2015-2023范围内
002165-2009-红宝丽.txt,年份不在2015-2023范围内
002165-2010-红宝丽.txt,年份不在2015-2023范围内
002165-2011-红宝丽.txt,年份不在2015-2023范围内
002165-2012-红宝丽.txt,年份不在2015-2023范围内
002165-2013-红宝丽.txt,年份不在2015-2023范围内
002165-2014-红宝丽.txt,年份不在2015-2023范围内
002166-2008-莱茵生物.txt,年份不在2015-2023范围内
002166-2009-莱茵生物.txt,年份不在2015-2023范围内
002170-2008-芭田股份.txt,年份不在2015-2023范围内
002170-2013-芭田股份.txt,年份不在2015-2023范围内
002170-2014-芭田股份.txt,年份不在2015-2023范围内
002173-2008-创新医疗.txt,年份不在2015-2023范围内
002174-2007-游族网络.txt,年份不在2015-2023范围内
002174-2008-游族网络.txt,年份不在2015-2023范围内
002174-2009-游族网络.txt,年份不在2015-2023范围内
002174-2010-游族网络.txt,年份不在2015-2023范围内
002174-2011-游族网络.txt,年份不在2015-2023范围内
002174-2012-游族网络.txt,年份不在2015-2023范围内
002174-2013-游族网络.txt,年份不在2015-2023范围内
002174-2014-游族网络.txt,年份不在2015-2023范围内
002175-2008-东方网络.txt,年份不在2015-2023范围内
002175-2009-东方网络.txt,年份不在2015-2023范围内
002175-2010-东方网络.txt,年份不在2015-2023范围内
002175-2011-东方网络.txt,年份不在2015-2023范围内
002179-2009-中航光电.txt,年份不在2015-2023范围内
002179-2010-中航光电.txt,年份不在2015-2023范围内
002179-2011-中航光电.txt,年份不在2015-2023范围内
002179-2012-中航光电.txt,年份不在2015-2023范围内
002179-2013-中航光电.txt,年份不在2015-2023范围内
002180-2008-纳思达.txt,年份不在2015-2023范围内
002180-2010-纳思达.txt,年份不在2015-2023范围内
002180-2011-纳思达.txt,年份不在2015-2023范围内
002180-2012-纳思达.txt,年份不在2015-2023范围内
002186-2007-全聚德.txt,年份不在2015-2023范围内
002189-2012-中光学.txt,年份不在2015-2023范围内
002189-2013-中光学.txt,年份不在2015-2023范围内
002189-2014-中光学.txt,年份不在2015-2023范围内
002198-2008-嘉应制药.txt,年份不在2015-2023范围内
002200-2008-ST交投.txt,年份不在2015-2023范围内
002202-2008-金风科技.txt,年份不在2015-2023范围内
002202-2009-金风科技.txt,年份不在2015-2023范围内
002202-2011-金风科技.txt,年份不在2015-2023范围内
002202-2012-金风科技.txt,年份不在2015-2023范围内
002202-2014-金风科技.txt,年份不在2015-2023范围内
002203-2008-海亮股份.txt,年份不在2015-2023范围内
002203-2009-海亮股份.txt,年份不在2015-2023范围内
002203-2010-海亮股份.txt,年份不在2015-2023范围内
002203-2011-海亮股份.txt,年份不在2015-2023范围内
002203-2012-海亮股份.txt,年份不在2015-2023范围内
002203-2013-海亮股份.txt,年份不在2015-2023范围内
002203-2014-海亮股份.txt,年份不在2015-2023范围内
002216-2008-三全食品.txt,年份不在2015-2023范围内
002216-2009-三全食品.txt,年份不在2015-2023范围内
002216-2010-三全食品.txt,年份不在2015-2023范围内
002216-2011-三全食品.txt,年份不在2015-2023范围内
002216-2012-三全食品.txt,年份不在2015-2023范围内
002216-2013-三全食品.txt,年份不在2015-2023范围内
002216-2014-三全食品.txt,年份不在2015-2023范围内
002222-2007-福晶科技.txt,年份不在2015-2023范围内
002222-2008-福晶科技.txt,年份不在2015-2023范围内
002222-2009-福晶科技.txt,年份不在2015-2023范围内
002222-2010-福晶科技.txt,年份不在2015-2023范围内
002222-2011-福晶科技.txt,年份不在2015-2023范围内
002222-2012-福晶科技.txt,年份不在2015-2023范围内
002222-2013-福晶科技.txt,年份不在2015-2023范围内
002222-2014-福晶科技.txt,年份不在2015-2023范围内
002224-2008-三力士.txt,年份不在2015-2023范围内
002224-2009-三力士.txt,年份不在2015-2023范围内
002224-2010-三力士.txt,年份不在2015-2023范围内
002224-2012-三力士.txt,年份不在2015-2023范围内
002224-2013-三力士.txt,年份不在2015-2023范围内
002224-2014-三力士.txt,年份不在2015-2023范围内
002229-2008-鸿博股份.txt,年份不在2015-2023范围内
002229-2009-鸿博股份.txt,年份不在2015-2023范围内
002229-2010-鸿博股份.txt,年份不在2015-2023范围内
002229-2011-鸿博股份.txt,年份不在2015-2023范围内
002229-2012-鸿博股份.txt,年份不在2015-2023范围内
002229-2013-鸿博股份.txt,年份不在2015-2023范围内
002229-2014-鸿博股份.txt,年份不在2015-2023范围内
002230-2008-科大讯飞.txt,年份不在2015-2023范围内
002230-2009-科大讯飞.txt,年份不在2015-2023范围内
002230-2010-科大讯飞.txt,年份不在2015-2023范围内
002230-2011-科大讯飞.txt,年份不在2015-2023范围内
002230-2012-科大讯飞.txt,年份不在2015-2023范围内
002230-2013-科大讯飞.txt,年份不在2015-2023范围内
002230-2014-科大讯飞.txt,年份不在2015-2023范围内
002233-2008-塔牌集团.txt,年份不在2015-2023范围内
002233-2009-塔牌集团.txt,年份不在2015-2023范围内
002233-2010-塔牌集团.txt,年份不在2015-2023范围内
002233-2011-塔牌集团.txt,年份不在2015-2023范围内
002233-2012-塔牌集团.txt,年份不在2015-2023范围内
002233-2013-塔牌集团.txt,年份不在2015-2023范围内
002233-2014-塔牌集团.txt,年份不在2015-2023范围内
002234-2008-民和股份.txt,年份不在2015-2023范围内
002236-2008-大华股份.txt,年份不在2015-2023范围内
002236-2012-大华股份.txt,年份不在2015-2023范围内
002236-2013-大华股份.txt,年份不在2015-2023范围内
002236-2014-大华股份.txt,年份不在2015-2023范围内
002237-2008-恒邦股份.txt,年份不在2015-2023范围内
002241-2011-歌尔股份.txt,年份不在2015-2023范围内
002241-2012-歌尔股份.txt,年份不在2015-2023范围内
002241-2013-歌尔股份.txt,年份不在2015-2023范围内
002241-2014-歌尔股份.txt,年份不在2015-2023范围内
002244-2008-滨江集团.txt,年份不在2015-2023范围内
002244-2009-滨江集团.txt,年份不在2015-2023范围内
002244-2010-滨江集团.txt,年份不在2015-2023范围内
002244-2011-滨江集团.txt,年份不在2015-2023范围内
002244-2012-滨江集团.txt,年份不在2015-2023范围内
002244-2013-滨江集团.txt,年份不在2015-2023范围内
002244-2014-滨江集团.txt,年份不在2015-2023范围内
002246-2008-北化股份.txt,年份不在2015-2023范围内
002246-2010-北化股份.txt,年份不在2015-2023范围内
002246-2011-北化股份.txt,年份不在2015-2023范围内
002246-2012-北化股份.txt,年份不在2015-2023范围内
002246-2013-北化股份.txt,年份不在2015-2023范围内
002246-2014-北化股份.txt,年份不在2015-2023范围内
002249-2008-大洋电机.txt,年份不在2015-2023范围内
002249-2009-大洋电机.txt,年份不在2015-2023范围内
002249-2010-大洋电机.txt,年份不在2015-2023范围内
002249-2011-大洋电机.txt,年份不在2015-2023范围内
002249-2012-大洋电机.txt,年份不在2015-2023范围内
002249-2013-大洋电机.txt,年份不在2015-2023范围内
002249-2014-大洋电机.txt,年份不在2015-2023范围内
002250-2011-联化科技.txt,年份不在2015-2023范围内
002250-2012-联化科技.txt,年份不在2015-2023范围内
002250-2013-联化科技.txt,年份不在2015-2023范围内
002250-2014-联化科技.txt,年份不在2015-2023范围内
002253-2008-川大智胜.txt,年份不在2015-2023范围内
002253-2009-川大智胜.txt,年份不在2015-2023范围内
002262-2008-恩华药业.txt,年份不在2015-2023范围内
002262-2009-恩华药业.txt,年份不在2015-2023范围内
002262-2010-恩华药业.txt,年份不在2015-2023范围内
002269-2008-美邦服饰.txt,年份不在2015-2023范围内
002269-2009-美邦服饰.txt,年份不在2015-2023范围内
002269-2010-美邦服饰.txt,年份不在2015-2023范围内
002269-2011-美邦服饰.txt,年份不在2015-2023范围内
002269-2012-美邦服饰.txt,年份不在2015-2023范围内
002269-2013-美邦服饰.txt,年份不在2015-2023范围内
002271-2012-东方雨虹.txt,年份不在2015-2023范围内
002271-2013-东方雨虹.txt,年份不在2015-2023范围内
